name,latitude,longitude
CITY LINE PIZZERIA & RESTAURANT I 1224 LIBERTY AVENUE New York NY 11208,40.6788049,-73.863814
AA ADMIRAL'S CLUB LOUNGE 0 JFK AIRPORT New York NY 11430,40.6413111,-73.7781391
IHOP 2082 LEXNGTON AVE New York NY 10035,40.7993663,-73.9358644
VERA CRUZ 195 BEDFORD AVENUE New York NY 11211,40.7173169,-73.9580624
DON POLLO 83-02 95 AVENUE New York NY 11416,40.6853768,-73.8492576
LAO DI FANG NOODLE HOUSE 28 FORSYTH STREET New York NY 10002,40.7152034,-73.9942131
MCDONALD'S 52 FULTON STREET New York NY 10038,40.7083493,-74.0047739
REGGI'S CAFE 144 AVENUE T New York NY 11223,40.598287,-73.979975
CRUMBS 40 BROAD STREET New York NY 10004,40.7059085,-74.011808
TAKE 31 15 EAST 31 STREET New York NY 10016,40.74727,-73.9800645
WINGSTOP 289 LIVINGSTON STREET New York NY 11217,40.688416,-73.9819774
LE BARON 32 MULBERRY STREET New York NY 10013,40.7146095,-73.9993659
STRIP HOUSE 13 EAST 12 STREET New York NY 10003,40.7322535,-73.9874105
MOVIE WORLD DOUGLASTON 242-02 61 AVENUE New York NY 11362,40.7612957,-73.7330753
THE ORIGINAL SOUPMAN/ RANCH 1 110 PEARL ST New York NY 10005,40.7046907,-74.0088049
SUBWAY 107-28 71 AVENUE New York NY 11375,40.7209975,-73.8477874
5 NAPKIN BURGER 150 EAST 14 STREET New York NY 10003,40.7322535,-73.9874105
ETHIO RESTAURANT 545 WEST 125 STREET New York NY 10027,40.8138912,-73.9624327
DUNKIN DONUTS 2515 BOSTON ROAD New York NY 10467,40.8637545,-73.8651966
SKYTOWN 921 BROADWAY New York NY 11206,40.697721,-73.935995
ANTONIO'S PIZZERIA 32 COURT STREET New York NY 11201,40.6930139,-73.9910136
LOVE STREET COFFEE 32-30 STEINWAY STREET New York NY 11103,40.758335,-73.919842
AMERICAN MUSEUM OF THE MOVING IMAGE 36-01 35 AVENUE New York NY 11106,40.7563454,-73.9239496
PIZZA WORLD CAFE 1387 CONEY ISLAND AVENUE New York NY 11230,40.623728,-73.964601
COFFEE BEAN & TEA LEAF 532 AMSTERDAM AVENUE New York NY 10024,40.787631,-73.9754437
67 BURGER 234 FLATBUSH AVENUE New York NY 11217,40.6803626,-73.9751754
CROWN FRIED CHICKEN 456 SUTTER AVENUE New York NY 11212,40.667991,-73.90222
THE GENERAL GREENE / FORT GRACE 229 DEKALB AVENUE New York NY 11205,40.6897168,-73.9703234
ELSIE'S CARIBBEAN CAFE 2291 ADAM CLAYTON POWELL JR BOULEVARD New York NY 10030,40.814845,-73.943575
CHINA TASTES 627 SUTTER AVENUE New York NY 11207,40.669455,-73.895755
MARIO GOURMET DELI 934 AMSTERDAM AVENUE New York NY 10025,40.8003949,-73.9660208
GINO'S VILLA MONTE 2811 RICHMOND AVENUE New York NY 10314,40.5779263,-74.1695149
ABOU BAKERY 210-23 JAMAICA AVENUE New York NY 11428,40.715376,-73.749671
FINANCIER PATISSERIE 245 PARK AVENUE New York NY 11205,40.6960718,-73.968877
JUS FISHY 555 FLATBUSH AVENUE New York NY 11225,40.6604043,-73.9604956
TOMO JAPANESE RESTAURANT 4561 AMBOY ROAD New York NY 10312,40.5425525,-74.1649268
HOME ESPRESSO BAR 250 BROOME STREET New York NY 10002,40.7182032,-73.9896577
CORNER SOCIAL 321 LENOX AVENUE New York NY 10027,40.8138912,-73.9624327
169 ST KING GRILL RESTAURANT 855 EAST 169 STREET New York NY 10459,40.8285039,-73.8918897
PEKING TASTE & THAI 2343 RICHMOND AVENUE New York NY 10314,40.5900011,-74.1666972
FRANKLIN HOTEL 164 EAST 87 STREET New York NY 10128,40.7826039,-73.9506774
EL NUEVO TRIANGULO RESTAURANT 75-11 ROCKAWAY BOULEVARD New York NY 11421,40.685867,-73.864633
STARBUCKS 5400 AVENUE U New York NY 11234,40.6111201,-73.919789
ALEGRE DESPERTAR 32-06 43 STREET New York NY 11103,40.7633726,-73.9109977
ROWE'S RESTAURANT 1118 FULTON STREET New York NY 11238,40.6810442,-73.9563472
POPEYE'S CHICKEN & BISCUITS 125 CANAL ST New York NY 10002,40.716076,-73.9952133
WOODSIDE CAFE RESTAURANT 64-23 BROADWAY New York NY 11377,40.749603,-73.897739
SHERIDAN MARKET 191 EAST 161 STREET New York NY 10451,40.8187386,-73.9271644
MEE NOODLE SHOP & GRILL 1643 2 AVENUE New York NY 10028,40.7766412,-73.9521468
LONG GRAIN 2534 BROADWAY New York NY 10025,40.793649,-73.971996
PARM 248 MULBERRY STREET New York NY 10012,40.9373178,-73.8823021
MARIA'S INTERNATIONAL RESTAURANT 2896 FULTON STREET New York NY 11207,40.678717,-73.887705
AU BON PAIN/ ANDALE MEXICAN GRILL (BXCC) 2155 UNIVERSITY AVENUE New York NY 10453,40.8568066,-73.9104444
LITTLE CAESARS 1743 RICHMOND ROAD New York NY 10306,40.5876361,-74.1033124
SONG'S FOOD 162-20 NORTHERN BOULEVARD New York NY 11358,40.761397,-73.803191
NEW SWEET RICE 7917 MYRTLE AVENUE New York NY 11385,40.7029939,-73.870106
HAVELI 1162935 QUEENS BLVD New York NY 11375,40.7139826,-73.8305921
DUNKIN DONUTS 1720 EASTCHESTER ROAD New York NY 10461,40.8469648,-73.8438611
TBA 395 WYTHE AVENUE New York NY 11249,40.7111584,-73.9663585
GINA LA FORNARINA 26 EAST 91 STREET New York NY 10128,40.7826039,-73.9506774
MORNING STAR RESTAURANT 879 9 AVENUE New York NY 10019,40.7686973,-73.9918181
SUSHI MIKASA 1188 GRAVESEND NECK ROAD New York NY 11229,40.5939532,-73.9586853
KONDITORI 167 NORTH 7 STREET New York NY 11211,40.7093358,-73.9565551
EMPELLON COCINA 105 1 AVENUE New York NY 10003,40.7322535,-73.9874105
LITTLE CAESARS 9716 SEAVIEW AVENUE New York NY 11236,40.6342353,-73.8888367
SUBWAY 430 GRAND CONCOURSE New York NY 10451,40.8169727,-73.9276146
NEW KING WOK RESTAURANT 14616 JAMAICA AVENUE New York NY 11435,40.7017525,-73.8083103
FLAVORS 100 WEST 23 STREET New York NY 10011,40.7464969,-74.0094471
LA TOULOUSAINE BOULANGERIE PATISSERIE CAFE 942 AMSTERDAM AVENUE New York NY 10025,40.8008758,-73.9656776
NEW SIN LEE RESTAURANT 301 MALCOLM X BOULEVARD New York NY 11233,40.681765,-73.928534
NoMad 1170 BROADWAY New York NY 10001,40.7449462,-73.9884935
KENNEDY FRIED CHICKEN 3534 WHITE PLAINS ROAD New York NY 10467,40.8780019,-73.8658991
NEW TASTE OF CHINA 90 GUYON AVENUE New York NY 10306,40.564765,-74.1277206
TACO VELOZ VIP 359 EAST 138 STREET New York NY 10454,40.8022594,-73.9154069
Hotel Westin 270 WEST 43 STREET New York NY 10036,40.7602619,-73.9932872
MORELOS BAKERY & DELI 6802 20 AVENUE New York NY 11204,40.6195067,-73.9859414
SUBWAY 88-14 SUTPHIN BOULEVARD New York NY 11435,40.704431,-73.8094209
VITAL BLENDS 253 SCHENECTADY AVE New York NY 11213,40.669966,-73.933535
SMILE TO GO 22 HOWARD STREET New York NY 10013,40.719616,-74.000187
SHAKE 'N BURGER 147-01 LIBERTY AVENUE New York NY 11435,40.696496,-73.804589
ATOYAMA SUSHI 11 WEST 36 STREET New York NY 10018,40.755322,-73.9932872
SENTRY CENTERS 810 7 AVENUE New York NY 10019,40.7686973,-73.9918181
PAZZO PIZZA 766 2 AVENUE New York NY 10017,40.7519846,-73.9697795
MCDONALD'S 840 ATLANTIC AVENUE New York NY 11238,40.6813545,-73.967012
MCDONALDS (#11542) 1656 UTICA AVENUE New York NY 11234,40.6321222,-73.9286419
PLUM TREE RESTAURANT 1832 SCHENECTADY AVENUE New York NY 11234,40.6276313,-73.9307644
MAT BA RAM 150-40 NORTHERN BOULEVARD New York NY 11354,40.7651414,-73.8139573
SUBWAY 68-20 ROCKAWAY BEACH BOULEVARD New York NY 11692,40.5904747,-73.7971565
NEW QQ CAFE AND BAKERY 42-57 MAIN STREET New York NY 11355,40.7537939,-73.8276196
JUICE GENERATION 1486 3 AVENUE New York NY 10028,40.7766412,-73.9521468
THE BRIDGE TAVERN 5757 BROADWAY New York NY 10463,40.8834165,-73.9015339
NBC 1221 6 AVENUE New York NY 10020,40.7605505,-73.9822683
EL PICOSITO BAR LOUNGE 81-03 ROOSEVELT AVENUE New York NY 11372,40.747745,-73.884663
VAN LEEUWEN 254 SOUTH 2 STREET New York NY 11211,40.7093358,-73.9565551
GYRO-VILLAGE 66-57 FRESH POND ROAD New York NY 11385,40.7072799,-73.8970487
TURKISS 104 MACDOUGAL STREET New York NY 10012,40.7293724,-74.0008123
PETEY'S BURGER 46-46 VERNON BOULEVARD New York NY 11101,40.7456481,-73.9534051
GASOLINA BAR LOUNGE 2525 BOSTON POST ROAD New York NY 10467,40.8985485,-73.8984197
SMITH'S 701 8 AVENUE New York NY 10036,40.7602619,-73.9932872
"ASTRAMED PHYSICIAN, P.C 759 FLATBUSH AVENUE New York NY 11226",40.6543299,-73.9595974
DONT TELL MAMA 343 WEST 46 STREET New York NY 10036,40.7602619,-73.9932872
L Lounge 2131 FREDERICK DOUGLASS BOULEVARD New York NY 10026,40.8041649,-73.9560817
THE KENT ALE HOUSE 51 KENT AVENUE New York NY 11249,40.722326,-73.9592559
GRAND DRAGON 141-36 ROCKAWAY BOULEVARD New York NY 11436,40.673826,-73.79853
UNION SQUARE EVENTS 102 NORTH END AVENUE New York NY 10282,40.7149813,-74.0158213
BIPOLAR LOUNGE 2588 ATLANTIC AVENUE New York NY 11207,40.675299,-73.898878
AKWAABA RESTAURANT 604 PARKSIDE AVENUE New York NY 11226,40.6559409,-73.953322
INSOMNIA COOKIES 482 3 AVENUE New York NY 10016,40.74727,-73.9800645
EL PENACHO RESTAURANT 7006 FT HAMILTON PARKWAY New York NY 11228,40.6255162,-74.0168798
REGGIANO'S BRICK OVEN PIZZA 7339 AMBOY ROAD New York NY 10307,40.511099,-74.242045
GREAT WALL 800 WEST 181 STREET New York NY 10033,40.8508499,-73.9385181
DUNKIN DONUTS 306 7 AVENUE New York NY 11215,40.6681669,-73.9800645
METRO NUTRITION 53-38 METROPOLITAN AVENUE New York NY 11385,40.712961,-73.9117965
RICHMOND DINER 3954 RICHMOND AVENUE New York NY 10312,40.5417142,-74.1627399
ORIENTAL HOUSE 565 E 184TH ST New York NY 10458,40.854679,-73.89
CAFE TARANTIN 302 WEST 38 STREET New York NY 10018,40.755322,-73.9932872
BLUE MARBLE ICE CREAM 196 COURT STREET New York NY 11201,40.687276,-73.993956
NYU GCASL KITCHEN 238 THOMPSON STREET New York NY 10012,40.7298729,-73.9982425
JOE'S PIZZA 211 8 AVENUE New York NY 10011,40.7464969,-74.0094471
DUNKIN DONUTS 47 EAST GUNHILL ROAD New York NY 10467,40.8822275,-73.8804481
SHAHI BIRYANI & GRILL 71 W 109TH ST New York NY 10025,40.8011609,-73.9610872
BLUE BOTTLE COFFEE 1 ROCKEFELLER PLAZA New York NY 10020,40.7589284,-73.9785586
Potbelly Sandwich Shop 366 5 AVENUE New York NY 10001,40.7536854,-73.9991637
BAREBURGER 71-49 AUSTIN STREET New York NY 11375,40.719741,-73.842988
THE CHURCHILL TAVERN 45 EAST 28 STREET New York NY 10016,40.74727,-73.9800645
FORTUNE HAWAII 900 HYLAN BOULEVARD New York NY 10305,40.598247,-74.072317
DUNKIN' DONUTS 91-23 QUEENS BOULEVARD New York NY 11373,40.7335253,-73.8697299
GINO'S PIZZA 1038 BEACH 20 STREET New York NY 11691,40.6024346,-73.762495
Golden Krust Caribbean Bakery & Grill 1430 ROCKAWAY PARKWAY New York NY 11236,40.6452014,-73.9025036
DUNKIN' DONUTS/BASKIN ROBBINS 95-56 QUEENS BOULEVARD New York NY 11374,40.7301039,-73.8629326
DUNKIN' DONUTS 90-15 QUEENS BOULEVARD New York NY 11373,40.7342757,-73.8706606
FULL CIRCLE BAR 318 GRAND STREET New York NY 11211,40.7125087,-73.9566536
AMELIE 22 WEST 8 STREET New York NY 10011,40.6432312,-74.107186
SUBWAY 4227 BROADWAY New York NY 10033,40.8492494,-73.9370314
NEW HOB BOH KITCHEN 5110 7 AVENUE New York NY 11220,40.6385229,-74.0153231
MIDTOWN 1015 1015 2 AVENUE New York NY 10022,40.7571667,-73.9672152
POK POK NY 127 COLUMBIA STREET New York NY 11231,40.6772802,-74.0094471
NO 1 HEYI XIAOCHI 5301 8 AVENUE New York NY 11220,40.6385229,-74.0153231
MR. PIZZA 1448 EAST AVENUE New York NY 10462,40.837344,-73.859574
GOTHAM CAFE 1298 2 AVENUE New York NY 10065,40.7645239,-73.9624327
FOX N FIDDLE 1410 MADISON AVENUE New York NY 10029,40.788427,-73.953659
TRIPLE SHOT WORLD ATLAS 27-06 QUEENS PLAZA SOUTH New York NY 11101,40.7500867,-73.9396786
KUNG FU TEA 82-02 ROOSEVELT AVENUE New York NY 11372,40.747445,-73.883687
CHIQUI CAFE 24617 JAMAICA AVENUE New York NY 11426,40.7346493,-73.7208803
RARE VIEW ROOFTOP 152 WEST 26 STREET New York NY 10001,40.7536854,-73.9991637
ESTILO DE NUTRICION 218 ST ANNS AVENUE New York NY 10454,40.8064963,-73.9174317
RED FROG 2058 BROADWAY New York NY 10023,40.7775486,-73.9817253
BAGEL BIN 86-10 JAMAICA AVENUE New York NY 11421,40.692368,-73.857733
102 NOODLES TOWN RESTAURANT 102 MOTT STREET New York NY 10013,40.717349,-73.997141
PIONEER RESTAURANT 223 WEST 231 STREET New York NY 10463,40.8803247,-73.9095279
GASOLINE ALLEY COFFEE 325 LAFAYETTE STREET New York NY 10012,40.7254036,-73.9948736
CLOISTERS DELI 7 HENSHAW ST New York NY 10034,40.8667648,-73.9300771
BELL DINER 215-25 73 AVENUE New York NY 11364,40.7469886,-73.7536695
ABV 1504 LEXINGTON AVENUE New York NY 10029,40.786764,-73.950646
NAM CAFE 75 BAXTER STREET New York NY 10013,40.7163214,-73.9998839
PANINI D PARMA 1231 AMSTERDAM AVENUE New York NY 10027,40.8096251,-73.9584649
YANKEE'S SK PIZZA 2166 3 AVENUE New York NY 10035,40.794065,-73.9271644
CHEUNG KHEI RESTAURANT 253-24 UNION TURNPIKE New York NY 11004,40.7442492,-73.7170196
GRIT N GLORY 186 ORCHARD STREET New York NY 10002,40.721935,-73.988003
SUSHI YASU 70-11 AUSTIN STREET New York NY 11375,40.7208594,-73.8466475
BOAT HOUSE & CAJUN CUISINE 4807 8 AVENUE New York NY 11220,40.6385229,-74.0153231
BLU CAFE BY TAVALON 120 RIVERSIDE BOULEVARD New York NY 10069,40.7764061,-73.98911
GULLUOGLU BAKLAVA & CAFE 231 BRIGHTON BEACH AVENUE New York NY 11235,40.5767059,-73.9660957
MAKUMBA RESTAURANT AND CATERING HALL. 1880 CARTER AVE New York NY 10457,40.8474084,-73.9016922
DUNKIN DONUTS & BASKIN ROBBINS 4115 3 AVENUE New York NY 10457,40.8441387,-73.8977693
NICK'S PIZZA 1356 EAST GUN HILL ROAD New York NY 10469,40.8961855,-73.8411209
FORT RENO BBQ 669 UNION STREET New York NY 11215,40.6772661,-73.982624
YOZ SHANGHAI 41-28 MAIN STREET New York NY 11355,40.757178,-73.829437
BABALU 3233 EAST TREMONT AVENUE New York NY 10461,40.8356177,-73.8327208
MATSU JAPANESE CUISINE 483 COLUMBUS AVENUE New York NY 10024,40.7846095,-73.9732457
MILK BURGER EXPRESS 2051 2 AVENUE New York NY 10029,40.7916407,-73.9447994
DUNKIN DONUTS 1599 ST NICHOLAS AVENUE New York NY 10040,40.8549679,-73.93008
ASIAN CAFE 5908 MAIN ST New York NY 11355,40.7435212,-73.8256357
VILLA PONCHO TAQUERIA 1047 BEDFORD AVENUE New York NY 11216,40.688148,-73.954553
AMAZING 66 RESTAURANT 66 MOTT STREET New York NY 10013,40.7160998,-73.9979499
EAST GARDEN 31-10 36 AVENUE New York NY 11106,40.7694322,-73.7647939
SUBWAY SANDWICHES 1432 MYRTLE AVENUE New York NY 11237,40.6987514,-73.9174383
SPEEDY ROMEO 376 CLASSON AVENUE New York NY 11238,40.6805029,-73.9624327
CHINA HOUSE RESTAURANT 5501 METROPOLITAN AVENUE New York NY 11385,40.713271,-73.90875
CONG LY RESTAURANT 124 HESTER STREET New York NY 10002,40.7168935,-73.9946948
PAPA'S HALAL CHICKEN & KEBOBS 100 STUYVESANT PLACE New York NY 10301,40.643667,-74.077964
BACKYARD 388 5 AVENUE New York NY 11215,40.6681669,-73.9800645
ANGELO'S PIZZERIA 117 WEST 57 STREET New York NY 10019,40.7686973,-73.9918181
CAFE 41 41 JOHN STREET New York NY 10038,40.7218693,-73.796552
TONY'S FAMOUS PIZZA 3145 FULTON STREET New York NY 11208,40.6819629,-73.8788464
FAMOUS CUISINE 4606 8 AVENUE New York NY 11220,40.6385229,-74.0153231
CRAVE SANDWICHES 1120 AVENUE OF THE AMERICAS New York NY 10036,40.7555947,-73.983544
THE TREATS TRUCK STOP 521 COURT STREET New York NY 11231,40.6749476,-73.9992569
CAFE KAFENEJA JONE LOUNGE 2364 MCDONALD AVENUE New York NY 11223,40.5945279,-73.973908
LONG RIVER CHINESE RESTAURANT 101-06 88 STREET New York NY 11416,40.6853768,-73.8492576
GOLDEN KRUST 1655 PITKIN AVENUE New York NY 11212,40.6694891,-73.9121223
SAY CHEESE! 142 WEST 83 STREET New York NY 10024,40.7859464,-73.9741874
PERFECT TOUCH CUISINE II 1148 NOSTRAND AVENUE New York NY 11225,40.659537,-73.9508029
MERCI MARKET 350 WEST 42 STREET New York NY 10036,40.7602619,-73.9932872
MOMENTOS PIZZA 40-53 99 STREET New York NY 11368,40.7506343,-73.8477874
ALIADA 29-19 BROADWAY New York NY 11106,40.7625922,-73.9261343
BRICIOLA 370 WEST 51 STREET New York NY 10019,40.7686973,-73.9918181
KENNEDY FRIED CHICKEN 2371 GRAND CONCOURSE New York NY 10468,40.8593428,-73.8990358
BIBBIES BAKERY 262 W FORDHAM RD New York NY 10468,40.8616914,-73.9108071
TRENDS 307 NELSON AVENUE New York NY 10308,40.542325,-74.145341
GIO'S PIZZA & RESTAURANT 308 E 141ST ST New York NY 10454,40.812228,-73.9246265
CONRAD NEW YORK MAIN KITCHEN 102 NORTH END AVENUE New York NY 10282,40.7149813,-74.0158213
JACK'S SLIDERS AND SUSHI 171 3 AVENUE New York NY 10003,40.7322535,-73.9874105
NOODLE HOUSE 56-09 MARATHON PARKWAY New York NY 11362,40.760093,-73.7315553
BAHARY FISH MARKET 484 BAY RIDGE AVENUE New York NY 11220,40.6335882,-74.0213082
GWYNNETT ST. 312 GRAHAM AVENUE New York NY 11211,40.7133017,-73.9438552
AM THAI BISTRO 1003 CHURCH AVENUE New York NY 11218,40.646825,-73.970082
WAHOO'S FISH TACO 333 PARK AVENUE SOUTH New York NY 10010,40.7410815,-73.9853174
PURE BISTRO 88 5 AVENUE New York NY 11217,40.6830069,-73.9800645
HOUSE OF BILLIARDS 308 FRONT STREET New York NY 10304,40.629488,-74.074977
SZECHUAN GOURMET 1395 2 AVENUE New York NY 10021,40.7700703,-73.9580246
MARRAKECH AL-HAMRA 2724 21ST ST New York NY 11102,40.771734,-73.926731
MICKEY SPILLANE'S HELL'S KITCHEN NYC 350 WEST 49 STREET New York NY 10019,40.7686973,-73.9918181
DUNKIN DONUTS 18-34 COLLEGE POINT BOULEVARD New York NY 11356,40.782136,-73.846192
PAN UGO BAKERY 84-42 JAMAICA AVENUE New York NY 11421,40.692274,-73.859284
CAFFE VITA 124 LUDLOW STREET New York NY 10002,40.7196523,-73.9884113
1 BUEN SABOR 45-07 QUEENS BOULEVARD New York NY 11104,40.7435468,-73.9190919
DISNEY ABC CAFETERIA 125 WEST END AVENUE New York NY 11235,40.5786019,-73.9531771
LA POLLERA COLORADA RESTAURANT 4120 GREENPOINT AVENUE New York NY 11104,40.7401408,-73.9233907
INTERMEZZO 202 8 AVENUE New York NY 10011,40.7464969,-74.0094471
PERLA 24 MINETTA LANE New York NY 10012,40.7250632,-73.9976946
GIUSEPPES PIZZA 341 LEXINGTON AVENUE New York NY 10016,40.7496426,-73.9769236
RED OLIVE 660 LEXINGTON AVENUE New York NY 10022,40.7598454,-73.9701257
COSBY BAKERY 1576 WATSON AVENUE New York NY 10472,40.8262552,-73.8760699
WOODROWS 43 MURRAY STREET New York NY 10007,40.5178573,-74.2333398
PANERA BREAD 345 ADAMS STREET New York NY 11201,40.6927766,-73.9884716
GONZALEZ Y GONZALEZ 192 MERCER STREET New York NY 10012,40.7262028,-73.9970382
BOONRASA THAI FOOD 109 WASHINGTON STREET New York NY 10006,40.708573,-74.013987
KAFFE 1668 401 GREENWICH STREET New York NY 10013,40.7217861,-74.0094471
THE JOCKEY'S ROOM 110-00 ROCKAWAY BOULEVARD New York NY 11420,40.6729864,-73.8328389
CHEN YUAN CHINESE FOOD 714 KNICKERBOCKER AVENUE New York NY 11221,40.6941262,-73.9106258
JI CHENG HAN SONG TING 36-34 UNION STREET New York NY 11354,40.762757,-73.828012
METRO KITCHEN 61-12 ROOSEVELT AVENUE New York NY 11377,40.7454672,-73.9030552
OOTOYA JAPANESE RESTAURANT 8 WEST 18 STREET New York NY 10011,40.7464969,-74.0094471
BADA STORY 16123 CROCHERON BLVD New York NY 11358,40.7627989,-73.7960897
OCEAN VIEW CAFE 290 BRIGHTON BEACH AVENUE New York NY 11235,40.5775615,-73.961412
SUBWAY 217-06 MERRICK BOULEVARD New York NY 11413,40.679708,-73.752305
Kennedy Chicken & Sandwiches 351 EAST 152 STREET New York NY 10451,40.8187386,-73.9271644
BELLO AMANECER 37-57B 94 STREET New York NY 11372,40.7527924,-73.8801301
GINO'S RESTAURANT & PIZZERIA 7414 5 AVENUE New York NY 11209,40.6212119,-74.0329499
SUNRISE BAGEL- KENNEDY FRIED CHICKEN 87-70 PARSONS BOULEVARD New York NY 11432,40.7188722,-73.8087606
HALE & HEARTY 350 HUDSON STREET New York NY 10014,40.7277032,-74.0070612
TASTY HAND-PULLED NOODLES 1 DOYERS STREET New York NY 10013,40.7142049,-73.9978915
SCOOPS 137-20 CROSSBAY BOULEVARD New York NY 11417,40.7048296,-73.8160989
DUNKIN DONUTS/HUDSON NEWSG 2 PENNSYLVANIA PLAZA New York NY 10001,40.749712,-73.992255
DUNKIN DONUTS 2 PENNSYLVANIA PLAZA New York NY 10001,40.749712,-73.992255
HUDSON NEWS/DUNKIN DONUTS 2 PENNSYLVANIA PLAZA New York NY 10001,40.749712,-73.992255
SUSANO'S PIZZERIA & RESTAURANT 679 SENECA AVENUE New York NY 11385,40.7031446,-73.9082229
GEORGETOWN CUPCAKE SOHO 111 MERCER STREET New York NY 10012,40.7250632,-73.9976946
NEW GARDEN 1535 WESTCHESTER AVENUE New York NY 10472,40.828896,-73.878597
LUCKY STAR CHINESE RESTAURANT 8023 FLATLANDS AVENUE New York NY 11236,40.63608,-73.912876
739 FRANKLIN BAR & LOUNGE 739 FRANKLIN AVENUE New York NY 11238,40.6733958,-73.9566903
NATHANS FAMOUS 90-15 QUEENS BOULEVARD New York NY 11373,40.737975,-73.8801301
DUNKIN DONUTS 1416 ST NICHOLAS AVENUE New York NY 10033,40.8489923,-73.9335425
FAY DA BAKERY 41-33 KISSENA BOULEVARD New York NY 11355,40.7579427,-73.8285106
WINE ESCAPE 405 WEST 44 STREET New York NY 10036,40.7602619,-73.9932872
LITTLE CAESARS 15 EAST 167 STREET New York NY 10452,40.8376318,-73.9212858
PIE PIE PIZZA 2127 AMSTERDAM AVENUE New York NY 10032,40.8382073,-73.9378765
83 1/2 345 EAST 83 STREET New York NY 10028,40.775354,-73.951216
LUCEY'S LOUNGE 475 3 AVENUE New York NY 11215,40.6681669,-73.9800645
SZECHUAN KITCHEN 233-14 HILLSIDE AVENUE New York NY 11427,40.733165,-73.736393
TOP HOPS BEER SHOP 94 ORCHARD STREET New York NY 10002,40.7184028,-73.989943
STARBUCKS COFFEE 49 1/2 1 AVENUE New York NY 10003,40.7322535,-73.9874105
Jimmy Deli Grill 2254 EAST TREMONT AVENUE New York NY 10462,40.8421523,-73.855619
JOHN'S DELI 2438 STILLWELL AVENUE New York NY 11223,40.5878885,-73.9839082
IRVING FARM 224 WEST 79 STREET New York NY 10024,40.7859464,-73.9741874
FRENCH CAFE GOURMAND 911 MAIDEN LN New York NY 10038,40.7070746,-74.0078404
NATHAN'S 1205 BOARDWALK New York NY 11224,40.573324,-73.979844
THE GASTRO BAR AT 35TH 345 WEST 35 STREET New York NY 10001,40.7536854,-73.9991637
PITA GRILL 1570 1 AVENUE New York NY 10028,40.7766412,-73.9521468
ASIA BAZARR 2300 SOUTHERN BOULEVARD New York NY 10460,40.8502883,-73.8786113
AROMA ESPRESSO BAR 100 CHURCH STREET New York NY 10007,40.7131882,-74.0100975
DELHI HEIGHTS 156 HOWARD AVENUE New York NY 11233,40.6830278,-73.9200545
MCDONALD'S 41-27 BELL BOULEVARD New York NY 11361,40.7628313,-73.7703612
RAINE 170 WEST 233 STREET New York NY 10463,40.8803247,-73.9095279
SINGAS PIZZA/MNI BURGER 81-25 LEFFERTS BOULEVARD New York NY 11415,40.70865,-73.830312
LE PAIN QUOTIDIEN 16 EAST 44 STREET New York NY 10017,40.7519846,-73.9697795
CON EDISON - ASTORIA 31-01 20 AVENUE New York NY 11105,40.7787902,-73.9065883
QING QING HANDMADE NOODLE & DUMPLING 144 EAST BROADWAY New York NY 10002,40.7141343,-73.9912115
GLASSLANDS 289 KENT AVENUE New York NY 11249,40.7150569,-73.966385
SUPER WINGS 888 UTICA AVENUE New York NY 11203,40.6514126,-73.9305311
POPEYES LOUISIANA KITCHEN 3442 NOSTRAND AVENUE New York NY 11229,40.5994938,-73.9417279
LIBERTY FRESH PIZZA 1097 LIBERTY AVENUE New York NY 11208,40.678675,-73.868813
GOLAN HEIGHTS 2553 AMSTERDAM AVENUE New York NY 10033,40.8515059,-73.9281685
GOLDEN CRUST PIZZA AND GRILL 90-23 37 AVENUE New York NY 11372,40.7527924,-73.8801301
LEE GARDEN CHINESE RESTAURANT 121 WYCKOFF AVENUE New York NY 11237,40.7043624,-73.9189778
PURPLE GINGER 507 EAST 6 STREET New York NY 10009,40.7275043,-73.9800645
NEBU HOOKAH LOUNGE 86-74 80 STREET New York NY 11421,40.693029,-73.859549
ZEN FUSION CUISINE 79-28 PARSONS BOULEVARD New York NY 11366,40.7204326,-73.809207
WIEN FAR KITCHEN 4805 CHURCH AVENUE New York NY 11203,40.6518749,-73.932125
PHO HOANG 4101 KISSENA BLVD New York NY 11355,40.7584944,-73.8295216
ERICA'S SPANISH CUISINE 9040 160TH ST New York NY 11432,40.7045334,-73.7998371
99 FAVOR TASTE 728 61 STREET New York NY 11220,40.6385229,-74.0153231
SIGNATURE CAFE AND BAR 480 WEST 42 STREET New York NY 10036,40.7602619,-73.9932872
SUNNY'S BAGELS 80 DEKALB AVENUE New York NY 11201,40.6896696,-73.9799053
VANESSA'S DUMPLING HOUSE INC 310 BEDFORD AVENUE New York NY 11249,40.7138134,-73.9619894
GASTROMARKET 315 10 AVENUE New York NY 10001,40.7536854,-73.9991637
STARBUCKS (STORE 16628) 1140 BROADWAY New York NY 10001,40.7439948,-73.9886922
CUCUMBER SUSHI & SALAD BAR 5834 AMBOY ROAD New York NY 10309,40.5260871,-74.202037
YOPPARAI 151 RIVINGTON STREET New York NY 10002,40.719125,-73.985732
CORNER 28 RESTAURANT & CATERERS 40-28 MAIN STREET New York NY 11354,40.7606463,-73.8306868
THE LIGHTS OF BAKU 2707 86 STREET New York NY 11223,40.6009233,-73.977126
